student_id,age,gender,school_type,family_income,urban_rural,previous_exam_score,previous_gpa,attendance_percentage,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,online_learning_hours,study_consistency,practice_tests_completed,sleep_hours,daily_screen_time,physical_activity_hours,stress_level,internet_access,online_course_hours,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score,performance_grade,pass_status,performance_level
STU_000861,17,Female,Charter,Lower-Middle,Urban,57.82,,83.43,72.82,High,5.77,4.74,0,2.56,Medium,5,8.23,6.71,2.91,10,1,2.9,Medium,20,89,61,94.36,9.89,69.37,C,Pass,Medium
STU_000862,17,Male,Public,Middle,Suburban,71.05,2.87,74.67,72.76,High,2.57,1.58,1,3.1,High,5,4.73,6.02,0.81,8,1,1.91,Easy,13,96,65,66.3,5.01,66.13,C,Pass,Medium
STU_000863,18,Female,Private,Low,Suburban,69.68,2.58,83.94,71.92,High,2.84,1.95,0,3.1,Medium,8,6.71,3.2,4.46,10,1,2.26,Hard,22,93,62,74.79,9.85,67.63,C,Pass,Medium
STU_000864,14,Male,Private,Upper-Middle,Rural,66.8,2.7,80.36,80.5,Medium,1.42,1.14,0,0.94,Medium,4,8.07,2.45,2.42,10,1,2.58,Medium,17,91,48,100,10,53.51,D,Pass,Low
STU_000865,17,Female,Private,Middle,Suburban,69.6,2.59,75.72,68.99,Low,2.84,1.68,0,0.06,High,7,7.45,3.96,0.61,8,0,0.33,Easy,26,88,67,40.92,7.85,76.73,B,Pass,Medium
STU_000866,16,Female,Charter,Middle,Suburban,62.16,2.65,86.91,71.9,Low,3.38,1.79,0,0.1,High,9,8.21,6.12,7.57,10,0,4.07,Medium,11,95,69,59.87,8.78,73.76,C,Pass,Medium
STU_000867,19,Female,Private,Upper-Middle,Urban,68.9,3.05,86.97,96.91,High,6.85,5.89,0,0.36,Medium,8,7.46,5.08,0.36,7,1,6.96,Medium,29,85,73,93.1,4.86,84.18,B,Pass,High
STU_000868,20,Male,Private,Lower-Middle,Suburban,80.87,3.34,88.12,62.71,High,1.71,1.51,1,0.62,Low,6,6.6,4.97,1.28,10,0,6.11,Hard,26,93,53,69.45,7.54,60.3,D,Pass,Medium
STU_000869,14,Female,Charter,Upper-Middle,Rural,65.38,2.75,84.93,61.16,Low,4.39,2.2,0,0.29,Medium,8,7.77,5.27,2.11,10,1,0.24,Easy,11,97,56,53.46,9.57,54.78,D,Pass,Low
STU_000870,14,Female,Private,Middle,Urban,89.71,3.6,98.71,82.43,High,5.2,3.78,0,2.94,Medium,3,5.4,2.63,0.59,10,1,0.38,Easy,20,85,63,65.82,8.92,76.13,B,Pass,Medium
STU_000871,14,Female,Public,Lower-Middle,Urban,81.88,3.26,96.73,63.43,Medium,1.56,1.23,1,1.68,Medium,4,8.38,5,1.98,8,1,2.77,Easy,17,89,75,67.46,10,85.99,A,Pass,High
STU_000872,18,Female,Public,Middle,Urban,82.93,3.38,78.6,69.2,High,0.89,0.76,0,0.25,Medium,6,5.88,6.24,1.55,10,1,8.17,Medium,19,99,45,50.61,10,47.64,F,Fail,Low
STU_000873,17,Male,Private,Low,Urban,63.76,2.77,84.57,74.47,Medium,2.39,1.52,0,2.88,High,6,7.04,4.03,4.7,10,1,2.4,Medium,7,85,36,100,10,44.41,F,Fail,Low
STU_000874,18,Male,Public,Lower-Middle,Urban,64,2.69,81.52,59.22,Medium,3.93,2.06,0,0.47,Medium,6,7.4,3.77,6.29,10,1,0.49,Medium,20,95,52,97.75,10,52.89,D,Pass,Low
STU_000875,17,Male,Charter,Upper-Middle,Rural,57.91,2.37,87.54,45.54,High,1.71,1.02,0,1.18,Low,5,6.67,5.79,1.73,10,1,4.11,Medium,4,85,33,88.65,10,39.24,F,Fail,Low
STU_000876,18,Male,Public,Low,Urban,69.64,2.77,88.73,75.59,Medium,2.44,1.93,1,1.08,High,4,6.99,5.11,1.46,10,1,0.62,Hard,18,91,47,71.45,10,54.4,D,Pass,Low
STU_000877,18,Male,Private,Low,Urban,57.44,2.53,81.74,51.06,Low,1.89,1.04,0,2.59,Medium,7,4.71,6.8,3.55,10,1,2.01,Hard,8,91,33,86.87,10,38.04,F,Fail,Low
STU_000878,19,Female,Public,Middle,Rural,73.69,2.95,83.37,72.23,Medium,2.23,1.86,0,9.2,Medium,6,4.47,6.38,1.66,10,1,5.96,Medium,6,92,56,75.6,7.68,60.82,D,Pass,Medium
STU_000879,16,Male,Public,Lower-Middle,Rural,73.22,3.07,87.05,73.14,Medium,3.63,2.65,0,4.12,High,5,8.5,4.11,4.97,7,1,1.53,Medium,3,91,68,84.29,6.92,75.98,B,Pass,Medium
STU_000880,18,Male,Private,Low,Suburban,72.54,2.91,75.68,72.21,High,0.84,0.65,0,3.71,Medium,3,8.13,4,8.03,10,1,0.26,Medium,26,99,44,67.7,8.76,44.99,F,Fail,Low
STU_000881,19,Male,Public,Middle,Suburban,63.82,2.53,97.43,85.8,Medium,1.65,0.92,0,8.83,Medium,0,6.19,5.9,0.6,10,1,0.91,Hard,1,98,14,75.5,9.71,13.65,F,Fail,Low
STU_000882,15,Female,Public,Upper-Middle,Suburban,78.75,3.11,84.85,72.37,High,3.8,2.38,0,0.32,Medium,3,9.1,4.13,0.03,7,1,1.26,Medium,22,93,81,93.14,6.98,88.7,A,Pass,High
STU_000883,16,Male,Private,High,Urban,61.78,2.39,97.38,65.57,High,1.59,1.27,1,0.09,Medium,1,8.96,4.41,0.55,10,1,1.41,Medium,13,86,41,86.67,9.08,49.68,F,Fail,Low
STU_000884,18,Male,Public,Middle,Rural,77.54,3.12,95.35,65.02,Medium,1.48,0.79,0,1.7,Medium,9,7.12,4.02,0.01,7,1,4.96,Hard,19,87,66,64.51,5.97,76.08,B,Pass,Medium
STU_000885,20,Female,Public,Lower-Middle,Urban,98.08,3.77,69.25,59.87,Medium,0.92,0.8,0,2.34,Medium,4,5.46,7.93,1.01,8,1,5.79,Medium,2,96,51,78.49,7.25,52.14,D,Pass,Low
STU_000886,14,Other,Public,Lower-Middle,Urban,76.05,2.9,82.35,78.8,High,3.56,2.12,0,2.64,Medium,8,6.27,4.44,0.91,10,1,3.26,Medium,28,87,73,75.47,9.28,82.35,B,Pass,High
STU_000887,15,Male,Public,Lower-Middle,Urban,80.24,,77.92,73.86,Medium,3.67,3.05,1,3.46,Medium,5,7.15,2.71,2.43,10,1,0.13,Medium,2,96,56,72.58,9.42,59.37,D,Pass,Low
STU_000888,15,Male,Public,Low,Urban,89.98,3.67,79.07,48.32,Medium,3.27,2.18,0,1.73,Low,8,8.88,2.59,0.8,8,1,0.5,Easy,22,89,89,79.61,10,100,A,Pass,High
STU_000889,19,Male,Charter,Lower-Middle,Rural,77.59,3.13,86.21,66.24,Medium,1.12,0.84,0,1.09,Low,5,5.33,2.82,4.3,10,1,0.98,Easy,28,88,61,87.12,9.26,73.29,C,Pass,Medium
STU_000890,15,Female,Public,Low,Urban,71.47,2.93,95.21,74.31,Low,1.4,0.99,0,2.77,Medium,4,6.12,1.84,3.93,7,1,6.68,Medium,11,98,65,76.74,6.5,69.82,C,Pass,Medium
STU_000891,16,Male,Private,Low,Rural,70.8,2.76,78.82,70.92,Medium,1.2,0.66,0,1.72,High,7,7.13,8.09,3.12,10,1,6.18,Easy,1,89,40,77.41,10,47.14,F,Fail,Low
STU_000892,18,Female,Public,Upper-Middle,Suburban,65.07,2.49,92.06,74.34,High,0.53,0.34,0,1.79,High,2,7.07,4.35,1.18,10,1,2.87,Medium,1,96,24,80.11,10,24.77,F,Fail,Low
STU_000893,18,Male,Charter,Low,Suburban,75.67,3.14,76.82,64.12,High,6.66,5.15,0,0.79,High,7,7.48,7.62,1.2,7,1,0.74,Hard,6,96,65,53.86,6.04,70,C,Pass,Medium
STU_000894,20,Male,Public,Low,Suburban,62.06,2.35,83.87,88.43,Low,5.66,3.98,0,2.17,Medium,10,6.33,5.37,3.02,10,1,1.12,Hard,13,86,43,87.11,8.94,50.8,D,Pass,Low
STU_000895,14,Female,Public,Middle,Rural,77.29,2.95,96.87,79.13,High,1.62,1.32,0,3.27,Medium,3,7.75,4.38,1.85,10,1,4.35,Medium,23,85,52,71.75,9.91,60.84,D,Pass,Medium
STU_000896,19,Female,Private,High,Urban,61.02,2.38,81.39,68.09,Medium,3.7,1.88,0,1.37,Low,5,6.87,5.19,1.03,7,1,3.15,Medium,26,99,74,99.65,5.45,76.06,B,Pass,Medium
STU_000897,14,Male,Public,Lower-Middle,Urban,49.34,1.58,86.86,70.11,Low,2.82,2.1,0,0.56,Medium,6,6.67,4.54,0.12,9,1,9.6,Medium,27,91,47,,8.69,50.09,D,Pass,Low
STU_000898,15,Male,Private,Middle,Suburban,55.82,2.25,96.49,92.73,Medium,5.77,4.18,0,4.17,Medium,3,6.3,5.62,0.33,10,1,3.18,Hard,1,93,34,82.84,10,35.39,F,Fail,Low
STU_000899,20,Male,Private,Lower-Middle,Suburban,85.9,3.23,82.69,94,Medium,4.99,3.97,0,1.4,High,6,5.97,9.5,1.3,10,1,1.05,Hard,13,93,66,82.63,9.2,69.02,C,Pass,Medium
STU_000900,14,Female,Private,Middle,Urban,82.41,3.29,82.25,65.2,Medium,5.18,3.41,0,1.77,High,10,8.38,6.29,0.89,8,1,6.85,Hard,29,90,60,,7.8,65.2,C,Pass,Medium
STU_000901,16,Male,Public,Low,Urban,67.73,2.63,82.91,75.4,Medium,3.16,2.21,0,1.71,Medium,9,10.08,4.91,5.49,10,1,0.34,Medium,8,93,69,100,9.12,73.95,C,Pass,Medium
STU_000902,18,Male,Private,Lower-Middle,Urban,78.27,3.18,79.63,67.69,Medium,2.19,1.91,0,0.21,Medium,5,7.78,5.96,2.36,10,1,1.67,Medium,29,99,66,56.11,10,66.87,C,Pass,Medium
STU_000903,15,Male,Private,Upper-Middle,Suburban,92.24,,92.1,70.52,Medium,3.02,1.89,1,2.01,Low,4,6.19,6.64,8.81,10,1,1.35,Hard,19,97,57,61.98,10,59.74,D,Pass,Low
STU_000904,20,Male,Public,Middle,Urban,81.81,3.42,,68.96,Low,3.16,2.06,1,2.13,Medium,8,5.84,5.25,3.9,10,1,3.72,Medium,22,92,69,80.6,10,76.06,B,Pass,Medium
STU_000905,14,Female,Private,Upper-Middle,Urban,58.54,2.28,94.53,73.4,High,3,1.65,0,4.37,High,3,4.51,6.67,0.07,10,1,2.42,Medium,18,90,43,63.19,9.65,46.19,F,Fail,Low
STU_000906,19,Male,Public,Lower-Middle,Urban,72.48,2.73,100,84.94,High,3.19,1.6,0,0.39,Medium,4,7.04,6.97,8.92,8,1,4.63,Medium,28,100,56,83,8.18,58.94,D,Pass,Low
STU_000907,16,Female,Public,Middle,Urban,66.73,2.68,77.97,67.23,High,1.99,1.02,0,1.03,Medium,5,6.42,3.33,7.69,10,1,0.69,Medium,5,94,38,98.03,10,38.26,F,Fail,Low
STU_000908,16,Male,Public,Lower-Middle,Urban,71.89,2.78,83.01,68.13,Low,5.11,4.32,1,0.23,Low,12,6.49,5.68,3.06,7,1,2.62,Medium,20,92,71,74.88,7.42,76.31,B,Pass,Medium
STU_000909,14,Female,Private,Low,Rural,69.86,2.87,94.08,93.39,Low,5.7,4.27,0,2.11,High,10,6.08,4.5,1.27,10,1,0.15,Medium,3,95,47,66.1,10,48.61,F,Fail,Low
STU_000910,18,Male,Charter,Low,Suburban,79.35,3.24,96.96,61.33,Low,2.69,2.08,0,1.22,High,9,8.1,6.59,0.5,10,1,2.78,Medium,19,100,85,,10,86.66,A,Pass,High
STU_000911,14,Male,Public,Lower-Middle,Suburban,74.25,2.95,,74.55,Medium,3.35,2.89,0,0.54,High,3,7.72,7.87,3.79,10,1,1.31,Medium,20,98,69,89.25,7.84,71.09,C,Pass,Medium
STU_000912,15,Female,Private,High,Suburban,47.66,1.94,88,60.17,Medium,2.88,1.87,0,0.52,Low,3,6.69,1.99,7.95,10,1,0.58,Easy,28,93,48,91.33,10,52.92,D,Pass,Low
STU_000913,14,Female,Public,Low,Rural,56.15,2.16,82.62,57.99,High,2.49,1.44,1,1.67,Medium,7,8.03,3.41,3,6,0,0.38,Hard,3,87,37,55.41,6.57,42.31,F,Fail,Low
STU_000914,16,Male,Private,Lower-Middle,Suburban,72.21,2.73,89.73,79.32,Medium,3.24,2.41,1,6.97,Medium,4,6.94,7.23,8.78,10,1,5.18,Medium,2,89,53,69.27,10,57.25,D,Pass,Low
STU_000915,20,Female,Public,Lower-Middle,Suburban,55.07,2.26,73.37,59.11,High,4.02,3.05,1,4.7,Medium,10,5.47,4.45,2.38,10,1,0.77,Hard,19,99,54,86.61,8.98,53.59,D,Pass,Low
STU_000916,14,Female,Public,High,Urban,94.69,4,93.87,93.84,High,4.34,3.2,0,4.57,Medium,2,7.17,3.43,7,7,1,4.31,Medium,30,91,71,50.9,3.4,77.59,B,Pass,Medium
STU_000917,18,Male,Public,Lower-Middle,Suburban,63.05,2.63,88.59,85.21,Medium,3.27,2.88,1,0.71,Medium,11,6.97,6.45,0.31,10,1,1.18,Medium,11,85,50,76.84,7.62,61.2,D,Pass,Medium
STU_000918,20,Male,Private,Low,Urban,55.46,2.07,81.28,49.36,Medium,1.68,0.89,0,3.2,Medium,6,8.96,7.44,6.98,8,1,1.33,Medium,24,95,52,76.82,7.63,54.41,D,Pass,Low
STU_000919,19,Female,Public,High,Suburban,85.54,3.29,100,83.07,High,4.66,2.35,0,0.08,Medium,5,6.58,3.83,4.37,10,1,2.71,Medium,5,91,66,79.69,10,71,C,Pass,Medium
STU_000920,17,Male,Public,Lower-Middle,Urban,72.36,2.88,85.99,92.96,High,2.79,2.11,1,0.74,Medium,3,8.96,4.45,0.09,6,1,4.08,Easy,14,91,79,48.58,5.72,86.69,A,Pass,High
STU_000921,14,Female,Public,Middle,Suburban,63.4,,100,64.87,Medium,1.78,1.04,0,3.88,High,4,6.84,5.31,2.17,10,1,10.78,Medium,8,89,47,100,10,49.71,F,Fail,Low
STU_000922,18,Male,Public,Lower-Middle,Urban,68.28,3.02,80.67,69.69,Low,3.51,2.34,0,1.25,Medium,5,6.65,8.55,0.15,7,1,1.86,Hard,18,87,45,98.26,9.26,49.33,F,Fail,Low
STU_000923,20,Female,Charter,Middle,Urban,68.55,2.7,83.9,82.18,Low,5.34,3.84,0,2.62,Medium,7,7.86,6.65,0.46,10,1,4.43,Medium,10,93,60,67.67,10,59.89,D,Pass,Low
STU_000924,18,Female,Private,Upper-Middle,Suburban,48.41,1.94,86.52,65.3,High,1.48,0.86,0,1.6,High,1,7.93,4.91,0.88,10,1,1.64,Medium,2,88,11,96.61,9.73,9.43,F,Fail,Low
STU_000925,19,Female,Private,Middle,Rural,75.06,,90.19,72.17,High,3.01,2.66,1,0.61,Medium,4,7.84,7.67,0.43,10,1,1.4,Easy,5,98,82,62.2,10,84.39,B,Pass,High
STU_000926,16,Other,Public,High,Suburban,75.28,3.21,85.02,64.18,Low,1.08,0.74,1,0.23,Medium,5,6.6,3.22,6.15,8,1,0.11,Medium,16,89,50,78.17,9.38,55.38,D,Pass,Low
STU_000927,18,Female,Public,Low,Rural,58.76,2.26,92,54.31,Medium,1.4,1.11,1,0.11,Medium,5,6.91,3.29,0.65,8,1,0.52,Medium,5,92,58,,8.94,60.99,D,Pass,Medium
STU_000928,20,Male,Public,Middle,Urban,65.51,2.58,75.44,80.46,High,7.8,6.37,0,1.04,Low,6,5.98,6.49,8.88,10,1,2.07,Medium,20,99,55,,10,54.22,D,Pass,Low
STU_000929,18,Male,Charter,Middle,Suburban,72.53,2.92,91.83,54.23,Medium,3.65,2.73,0,0.34,High,5,7.09,6.61,1.67,10,1,5.6,Medium,30,87,70,74.75,10,77.18,B,Pass,Medium
STU_000930,18,Male,Public,High,Suburban,45.33,2.24,95.86,97.37,High,1.68,1.34,0,0.58,Medium,2,6.12,4.73,2.98,8,1,1.93,Easy,28,96,64,59.01,5.7,68.04,C,Pass,Medium
STU_000931,18,Female,Public,Low,Urban,69.28,2.38,,58.84,Low,3.94,2.81,0,2.71,Medium,8,8.35,4.3,10.12,10,1,5.98,Easy,15,91,89,97.52,8.56,98.57,A,Pass,High
STU_000932,15,Male,Charter,Lower-Middle,Urban,95.43,3.85,80.98,86.46,Medium,5.36,3.46,0,0.66,Low,8,8.92,4.02,0.68,10,1,3.3,Medium,24,93,81,99.16,9.42,87.24,A,Pass,High
STU_000933,15,Female,Public,Upper-Middle,Urban,75.03,3.16,80.8,83.67,High,8.48,5.11,0,1.04,High,10,6.54,2.58,1.44,10,1,3.77,Medium,2,91,72,57.35,9.03,77.83,B,Pass,Medium
STU_000934,16,Male,Private,Middle,Urban,57.49,,84.15,50.55,Medium,0.82,0.69,0,0.51,High,2,8.45,5.32,1.38,7,1,7.19,Easy,3,99,42,,7.14,41.19,F,Fail,Low
STU_000935,14,Male,Public,Middle,Suburban,66.46,2.42,76.39,77.23,High,5.47,4.73,1,1,High,4,5.35,6.42,0.59,9,1,0.8,Hard,26,98,51,,10,53.48,D,Pass,Low
STU_000936,18,Male,Public,Middle,Urban,64.16,2.67,100,61.15,High,1.48,0.8,1,3.75,Medium,3,7.13,4.18,1.39,10,1,1.78,Medium,28,94,43,74.49,10,43.91,F,Fail,Low
STU_000937,19,Female,Public,Low,Rural,42.68,1.66,89.87,68.19,High,2.92,2.14,0,2.95,Medium,4,7.99,5.2,5.02,8,0,2.59,Hard,8,92,19,,8.08,22.36,F,Fail,Low
STU_000938,14,Female,Public,High,Urban,75.32,3.36,,78.74,High,3.72,2.39,1,3.14,Medium,10,8.25,5.84,0.97,10,1,1.7,Hard,3,96,38,,9.15,40.44,F,Fail,Low
STU_000939,19,Male,Public,Lower-Middle,Suburban,74.7,2.94,89.79,63.49,High,1.1,0.74,0,3.97,High,5,5.23,1.04,1.59,10,1,3.31,Medium,18,91,46,66.75,9.71,52.39,D,Pass,Low
STU_000940,14,Male,Public,Lower-Middle,Rural,62.22,2.43,99.2,71.36,High,1.63,1.28,0,1.16,Low,5,7.35,4.25,3.29,10,1,0.75,Medium,26,92,52,93.05,9.34,57.44,D,Pass,Low
STU_000941,16,Male,Public,Lower-Middle,Rural,80.18,3.03,72.03,48.97,Low,0.77,0.69,0,0.25,Medium,5,4.68,5.64,0.61,10,1,0.74,Medium,24,97,61,84.77,8.42,64.36,D,Pass,Medium
STU_000942,18,Female,Charter,Middle,Rural,56.04,2.3,84.72,70.35,Low,3.24,2.15,0,1.91,Medium,4,5.48,1.68,3.95,8,1,1.63,Medium,2,90,47,56.06,6.94,54.48,D,Pass,Low
STU_000943,18,Male,Charter,Middle,Suburban,76.98,3.25,79.93,55.29,Low,2.14,1.67,0,0.64,Medium,5,3.1,10.2,7.98,10,1,0.81,Hard,30,87,41,78.08,10,49.72,F,Fail,Low
STU_000944,17,Female,Public,Lower-Middle,Urban,62.2,2.26,84.84,67.52,Low,2.66,2.05,1,2.06,Medium,2,8.25,4.74,10.86,7,1,0.82,Easy,29,97,66,52.84,6.17,68.67,C,Pass,Medium
STU_000945,19,Male,Public,Low,Rural,57.08,2.25,78.9,75.15,High,8.38,4.86,0,2.02,Medium,9,6.16,5.59,0.96,10,1,1.6,Medium,17,86,48,66.52,6.38,56.25,D,Pass,Low
STU_000946,14,Female,Private,Middle,Urban,84.69,3.49,80.97,66.96,Medium,2.66,1.69,0,0.3,Low,8,7.72,6.13,0.89,8,1,4.33,Medium,6,96,70,63.89,8.43,70.75,C,Pass,Medium
STU_000947,14,Female,Private,Lower-Middle,Rural,66.39,2.43,84.14,68.35,Medium,0.66,0.38,0,1.65,Low,1,6.61,7.76,1.52,10,1,0.19,Hard,8,89,37,100,7.11,42.36,F,Fail,Low
STU_000948,15,Male,Public,Middle,Rural,72.42,2.74,75.4,47.25,Low,1.86,1.38,0,0.47,Medium,6,7.92,3.84,0.35,9,1,1.11,Medium,2,93,50,,10,53.96,D,Pass,Low
STU_000949,17,Male,Private,Middle,Urban,61.66,2.48,98.14,97.3,Low,5.5,4.13,0,2.53,High,4,4.91,5.55,2.1,10,1,0.25,Medium,13,94,63,,10,65.47,C,Pass,Medium
STU_000950,20,Male,Public,Middle,Suburban,78.5,3.18,91.53,65.01,Medium,1.25,1.09,0,1.03,Medium,4,7.18,7.39,4.36,10,1,0.15,Medium,26,94,67,100,7.73,68.6,C,Pass,Medium
STU_000951,20,Female,Public,Lower-Middle,Urban,70.3,2.91,83.44,55.7,Low,0.75,0.64,1,7.39,Medium,3,6.63,2.53,2.38,10,1,1.66,Easy,21,97,68,83.86,10,69.64,C,Pass,Medium
STU_000952,15,Female,Public,Lower-Middle,Urban,64.46,2.59,91.13,83.87,High,3.18,2.24,0,2.92,Medium,4,7.56,2.45,3.65,10,1,5.23,Hard,10,92,53,100,10,54.89,D,Pass,Low
STU_000953,15,Male,Public,Upper-Middle,Urban,77.4,3.15,76.96,67.13,Medium,4.84,3.92,0,1.22,Medium,2,6.48,4.96,0.92,9,1,4.27,Hard,5,86,47,49.28,9.63,54.57,D,Pass,Low
STU_000954,15,Male,Public,Upper-Middle,Rural,79.2,2.89,100,91.11,Low,7.69,5.51,0,0.91,High,8,4.97,3.21,2.18,8,1,5.49,Easy,30,95,83,66.46,9.65,90.36,A,Pass,High
STU_000955,19,Male,Public,Low,Suburban,44.99,1.72,79.49,46.92,Medium,1.9,1.48,0,0.14,High,8,6.59,4.08,4.69,10,1,1.94,Hard,29,94,27,,10,28.1,F,Fail,Low
STU_000956,19,Male,Charter,Middle,Urban,67.02,2.36,78.33,62.58,High,1.26,0.86,1,3.37,Medium,0,9.3,3.25,0.84,10,1,2.4,Medium,6,87,40,81.65,10,48.34,F,Fail,Low
STU_000957,16,Male,Private,High,Suburban,89.65,3.41,80.72,65.1,Medium,1.89,1.44,0,0.71,Medium,5,6.03,5.81,1.94,10,1,0.32,Hard,15,93,40,59.95,10,43.56,F,Fail,Low
STU_000958,16,Male,Public,High,Urban,93.3,3.75,93.88,77.02,Medium,3.37,2.3,0,1.82,Medium,0,8,8.22,0.65,10,1,2.58,Medium,4,98,72,76.75,10,74.03,C,Pass,Medium
STU_000959,15,Male,Public,Lower-Middle,Urban,64.98,2.37,76.63,64.09,High,1.07,0.88,1,4.33,High,7,7.22,5.16,3.54,10,1,13.77,Medium,16,91,48,91.42,9.94,51.99,D,Pass,Low
STU_000960,17,Male,Private,Upper-Middle,Urban,67.27,2.86,80.65,53.75,Medium,0.59,0.44,0,1.03,High,5,6.83,7.1,7.39,10,1,6.61,Easy,3,93,63,90.43,8.47,66.97,C,Pass,Medium
STU_000961,14,Male,Private,Middle,Rural,100,4,,57.24,High,1.9,1.58,0,6.01,Medium,4,7.94,7.88,4.89,10,1,0.43,Easy,22,89,67,69.09,10,78.03,B,Pass,Medium
STU_000962,19,Female,Private,Middle,Urban,72.87,2.94,,63.55,High,0.81,0.67,1,3.24,Medium,6,7.6,5.3,2.39,10,1,0.77,Medium,19,100,41,68.29,8.97,40.14,F,Fail,Low
STU_000963,17,Female,Private,Middle,Urban,85.78,3.47,100,73.2,Low,2.58,1.37,0,1.11,Medium,10,8.74,3.22,0.98,10,1,0.33,Medium,24,87,73,93.51,10,82.93,B,Pass,High
STU_000964,18,Male,Charter,Middle,Urban,49.21,1.9,77.55,63.35,Medium,3.42,3.05,0,0.11,Medium,8,5.37,6.76,0.02,10,1,2.98,Easy,19,91,59,71.49,8.77,64.95,D,Pass,Medium
STU_000965,19,Male,Public,Upper-Middle,Urban,69.71,2.57,87.62,74.99,Medium,2.1,1.71,1,1.7,Medium,3,8.48,5.85,3.99,10,1,0.53,Easy,2,92,64,94.62,10,68.25,C,Pass,Medium
STU_000966,19,Female,Private,Lower-Middle,Rural,67.34,2.47,88.76,63.19,Medium,1.36,1.13,0,0.5,Medium,6,7.16,2.23,2.36,10,1,0.16,Easy,1,94,44,89.55,10,46.33,F,Fail,Low
STU_000967,16,Male,Private,High,Urban,52.01,,74.24,57.85,Low,1.28,0.78,0,1.04,Medium,4,6.04,3.81,4.49,10,1,0.75,Hard,16,87,36,91.63,8.27,36.99,F,Fail,Low
STU_000968,14,Male,Charter,Low,Urban,77.74,3.05,64.26,62.99,Medium,2.28,1.44,1,7.38,High,7,7.06,3.15,1.45,10,1,3.03,Medium,11,94,40,54.04,9.42,41.76,F,Fail,Low
STU_000969,14,Male,Public,Upper-Middle,Urban,82.15,3.27,88.53,92.65,Low,4.15,2.86,0,4.87,High,8,3.82,5.98,1.09,10,1,5.12,Medium,14,89,61,,8.59,65.04,C,Pass,Medium
STU_000970,20,Male,Public,Middle,Suburban,54.56,,79.04,55.76,High,1.26,1.04,0,2.82,High,7,8.18,4.8,1.08,10,1,2.23,Hard,29,87,57,65.35,10,65.73,C,Pass,Medium
STU_000971,20,Male,Public,Middle,Urban,74.66,2.77,86.44,56.99,Medium,1.54,1,0,1.45,High,4,5.48,4.59,1.81,10,1,0.7,Medium,25,94,52,57.72,10,53.88,D,Pass,Low
STU_000972,20,Female,Public,Upper-Middle,Urban,66.99,2.73,90.02,78.56,Low,2.87,1.74,0,6.57,High,11,7.13,4.85,0.62,10,1,3.49,Medium,12,94,62,91.95,10,65.27,C,Pass,Medium
STU_000973,20,Male,Public,Middle,Suburban,83.3,3.3,,58.82,Low,2.43,1.38,0,2.46,Medium,4,7.2,7.18,0.88,10,0,1.92,Medium,23,90,59,85.01,10,65.93,C,Pass,Medium
STU_000974,18,Male,Private,Low,Rural,75.27,3.12,72.9,36.7,Low,0.97,0.59,1,1.03,Medium,5,7.85,5.81,1.58,10,1,3.59,Easy,15,92,57,80.04,10,60.99,D,Pass,Medium
STU_000975,18,Female,Charter,Middle,Urban,66.85,2.84,97.15,62.9,Low,4.73,3.27,1,6.35,Medium,10,5.97,4.4,0.07,9,1,3.41,Medium,8,98,72,60.2,7.99,79.65,B,Pass,Medium
STU_000976,19,Male,Private,Low,Suburban,65.72,2.72,100,62.82,Low,1.39,0.96,0,0.43,Medium,2,7.68,4.17,5.4,10,1,0.12,Medium,2,96,48,69.24,8.47,51.57,D,Pass,Low
STU_000977,15,Male,Public,Lower-Middle,Urban,74.19,3.08,88.2,63.13,Medium,4.14,2.4,0,1.49,High,2,6.81,3.56,0.41,10,1,3.32,Medium,7,90,72,99.75,8.08,80.26,B,Pass,High
STU_000978,16,Female,Public,High,Urban,83.44,3.46,96.04,65.91,Low,2.62,2.13,0,1.35,Medium,6,7.46,5.15,1.24,10,1,6.99,Medium,1,96,52,71.78,8.78,57.19,D,Pass,Low
STU_000979,16,Female,Public,Lower-Middle,Suburban,71.08,2.69,,64.93,Medium,0.81,0.59,1,13.49,Medium,1,5.87,4.18,1.13,8,1,1.19,Hard,7,98,41,85.14,6.69,41.72,F,Fail,Low
STU_000980,20,Male,Public,Lower-Middle,Urban,63.94,,78.12,74.93,High,3.13,1.84,0,1.86,High,7,7.74,5.25,6.56,9,1,7.09,Hard,21,90,47,86.3,10,52.58,D,Pass,Low
STU_000981,19,Male,Public,Low,Urban,72.68,2.63,95.62,77.74,Medium,2.92,1.84,0,0.21,Medium,8,7.29,6.22,0.63,8,1,0.98,Medium,12,89,67,100,8.23,72.28,C,Pass,Medium
STU_000982,17,Male,Private,Middle,Suburban,71.91,2.68,,76.79,High,2.18,1.33,0,1.06,Medium,4,7.7,3.38,2.71,10,1,2.97,Hard,20,86,35,78.64,8.3,41.57,F,Fail,Low
STU_000983,15,Female,Charter,Middle,Suburban,68.3,2.97,94.1,64.46,Low,1.03,0.54,0,9.59,Medium,5,8.63,5.83,0.91,10,1,1.52,Medium,5,97,82,100,9.32,83.22,B,Pass,High
